timestamps,TP9,AF7,AF8,TP10,Right AUX
1678793481.372,-22.461,15.137,45.410,-120.605,11.230
1678793481.376,-34.668,3.906,39.062,3.906,96.680
1678793481.380,13.672,-6.836,32.715,143.555,65.918
1678793481.384,41.016,-1.953,27.344,109.375,34.668
1678793481.388,46.387,13.184,39.062,-59.570,22.949
1678793481.392,-8.789,18.066,52.246,-132.324,57.129
1678793481.395,-32.715,9.766,43.945,-4.883,53.711
1678793481.399,12.695,0.488,30.762,125.488,6.348
1678793481.403,13.184,-2.930,25.879,86.426,76.172
1678793481.407,25.391,2.441,41.992,-38.086,94.727
1678793481.411,24.902,11.719,57.129,-118.164,18.555
1678793481.415,-13.184,9.766,46.875,-47.363,4.883
1678793481.419,16.602,-6.348,28.320,62.988,43.945
1678793481.423,51.758,-8.301,25.391,109.375,33.203
1678793481.427,18.555,0.488,35.645,-18.066,14.648
1678793481.431,-28.809,5.859,44.922,-145.508,35.645
1678793481.435,-30.273,-0.977,44.434,-70.801,25.391
1678793481.438,-0.977,-14.160,28.320,72.754,14.648
1678793481.442,45.410,-17.090,23.438,122.070,16.602
1678793481.446,54.199,-9.766,36.133,13.184,40.527
1678793481.450,2.441,1.953,49.316,-105.469,18.066
1678793481.454,-21.973,1.953,48.340,-70.801,-63.477
1678793481.458,7.324,-7.812,37.109,62.500,-60.547
1678793481.462,30.273,-14.648,23.438,120.117,56.641
1678793481.466,38.086,-8.789,34.668,18.555,89.355
1678793481.470,46.387,8.301,53.711,-95.215,39.551
1678793481.474,15.625,6.348,46.387,-93.262,8.789
1678793481.477,28.809,-4.883,31.250,59.082,24.414
1678793481.481,65.918,-12.207,22.949,137.207,38.574
1678793481.485,17.578,-13.672,34.668,51.270,51.270
1678793481.489,-13.672,-1.953,50.293,-74.219,31.738
1678793481.493,6.836,6.348,48.828,-98.145,12.207
1678793481.497,13.672,1.465,32.227,23.926,10.254
1678793481.501,34.668,-7.812,21.973,132.812,13.672
1678793481.505,68.848,-4.883,29.785,87.402,35.156
1678793481.509,71.777,4.395,42.480,-69.336,63.477
1678793481.513,36.133,6.348,57.129,-97.168,36.133
1678793481.517,-13.672,-7.324,41.016,31.250,-12.207
1678793481.520,-28.809,-24.414,16.602,138.184,43.945
1678793481.524,20.020,-24.414,20.996,102.539,76.660
1678793481.528,65.430,-10.254,41.016,-37.598,-11.230
1678793481.532,6.348,-0.977,49.316,-93.262,-44.922
1678793481.536,-8.301,-12.207,33.203,-5.371,35.156
1678793481.540,26.367,-25.879,24.414,144.043,40.527
1678793481.544,30.273,-18.066,26.367,136.719,19.043
1678793481.548,41.016,-10.254,39.551,-38.574,6.836
1678793481.552,-8.789,-10.254,48.828,-114.746,-12.695
1678793481.556,-41.016,-12.207,39.062,-16.113,33.203
1678793481.559,14.160,-19.043,27.344,132.812,43.945
1678793481.563,31.738,-20.020,19.531,130.859,14.160
1678793481.567,11.230,-10.742,30.273,-21.973,38.574
1678793481.571,19.531,-0.488,45.898,-108.887,19.043
1678793481.575,16.113,-2.441,43.945,-36.133,1.953
1678793481.579,-1.465,-7.812,30.273,120.117,40.039
1678793481.583,20.996,-5.859,26.367,150.391,58.105
1678793481.587,57.129,1.465,39.062,42.969,30.762
1678793481.591,18.555,12.207,47.852,-71.289,3.906
1678793481.595,13.184,5.371,42.969,-50.781,26.367
1678793481.598,14.160,-14.160,36.133,103.516,-17.090
1678793481.602,-2.930,-15.625,34.668,174.316,48.828
1678793481.606,32.227,-9.277,41.016,66.406,87.402
1678793481.610,1.953,2.441,47.363,-97.656,-6.836
1678793481.614,-46.875,8.789,50.781,-76.172,1.465
1678793481.618,4.395,-2.930,37.109,68.848,-28.320
1678793481.622,74.219,-13.672,29.785,149.902,-6.836
1678793481.626,54.688,-5.371,39.551,60.547,-13.672
1678793481.630,6.836,4.395,51.758,-56.152,1.953
1678793481.634,-2.441,7.812,56.641,-48.340,28.320
1678793481.638,-28.809,-0.488,43.457,39.062,-26.367
1678793481.641,-16.602,-8.301,28.320,121.582,43.457
1678793481.645,33.691,0.000,31.738,67.871,96.191
1678793481.649,45.898,10.254,51.758,-53.711,19.043
1678793481.653,6.836,12.695,56.641,-83.008,6.836
1678793481.657,2.930,-2.441,43.945,25.879,81.055
1678793481.661,20.996,-13.672,36.133,150.391,95.703
1678793481.665,18.066,-1.953,32.715,98.633,67.383
1678793481.669,5.371,10.742,42.480,-64.941,42.480
1678793481.673,7.812,18.066,52.246,-94.238,54.199
1678793481.677,15.625,5.371,46.387,21.484,11.719
1678793481.681,16.602,-3.906,30.762,129.395,-15.625
1678793481.684,35.156,-3.418,27.832,90.332,28.809
1678793481.688,34.668,2.930,39.062,-52.246,31.738
1678793481.692,15.137,10.742,52.246,-108.887,18.066
1678793481.696,4.883,0.000,37.598,-14.648,19.043
1678793481.700,5.371,-9.766,20.020,107.422,42.480
1678793481.704,76.660,-6.836,31.738,116.699,33.691
1678793481.708,66.895,3.418,41.016,-24.414,42.969
1678793481.712,0.000,6.836,47.852,-147.461,26.367
1678793481.716,9.766,2.441,41.504,-66.895,-36.133
1678793481.720,8.301,-4.883,24.414,81.055,-27.344
1678793481.724,19.043,-9.277,23.438,106.934,54.688
1678793481.727,37.598,-2.441,42.480,8.789,17.578
1678793481.731,-6.836,9.766,57.129,-86.914,-3.906
1678793481.735,-40.527,6.836,52.246,-45.410,58.105
1678793481.739,4.395,-1.465,35.645,86.426,80.566
1678793481.743,36.621,-6.348,26.855,124.512,48.340
1678793481.747,72.754,-4.395,40.039,24.902,30.273
1678793481.751,60.547,8.301,54.688,-77.148,1.953
1678793481.755,-7.812,8.301,52.246,-41.016,-6.348
1678793481.759,-40.527,-1.465,37.109,84.473,29.785
1678793481.763,-2.930,-4.395,31.250,162.598,57.129
1678793481.767,43.945,0.977,41.016,67.383,37.598
1678793481.770,16.602,13.672,52.734,-76.660,16.113
1678793481.774,0.000,12.695,55.176,-59.570,-1.465
1678793481.778,1.465,-2.441,42.480,63.477,0.977
1678793481.782,55.664,-8.789,36.621,166.016,24.902
1678793481.786,85.938,4.395,40.039,97.656,37.109
1678793481.790,25.879,20.508,42.480,-62.988,15.625
1678793481.794,-4.883,28.809,40.039,-86.914,34.668
1678793481.798,-8.789,21.484,22.949,44.434,29.785
1678793481.802,15.625,9.766,13.184,146.973,48.828
1678793481.806,11.230,19.043,14.160,64.453,44.434
1678793481.809,-9.277,29.297,21.484,-80.078,52.734
1678793481.813,-12.695,31.738,32.227,-115.234,40.039
1678793481.817,1.465,26.367,20.020,0.488,65.430
1678793481.821,31.738,20.996,9.277,123.047,82.520
1678793481.825,38.086,23.926,19.043,96.680,37.109
1678793481.829,48.828,29.785,37.598,-38.574,50.781
1678793481.833,46.387,32.227,45.898,-98.145,25.879
1678793481.837,-3.906,19.531,32.715,-2.441,30.762
1678793481.841,-6.836,9.277,14.160,109.375,37.598
1678793481.845,51.758,8.301,13.672,90.820,31.250
1678793481.849,46.875,15.137,29.785,-52.734,35.156
1678793481.853,20.020,18.066,41.504,-117.676,36.621
1678793481.856,31.250,8.789,35.156,-10.254,30.762
1678793481.860,21.484,-5.371,22.461,125.488,5.859
1678793481.864,16.113,-2.930,20.020,116.699,34.180
1678793481.868,11.230,7.812,33.691,-18.066,1.953
1678793481.872,-6.836,12.207,47.363,-88.867,-38.086
1678793481.876,-40.527,8.789,39.062,-25.391,-37.598
1678793481.880,-16.602,-5.371,20.996,108.398,-19.531
1678793481.884,43.457,-13.184,16.602,151.855,-11.230
1678793481.888,50.781,-3.906,23.438,17.578,-18.066
1678793481.892,-3.418,6.348,30.762,-132.324,-12.695
1678793481.896,1.465,3.906,30.273,-75.684,18.555
1678793481.899,28.320,-4.883,23.926,94.727,41.016
1678793481.903,18.555,-12.695,22.461,133.789,28.320
1678793481.907,47.852,1.953,30.273,33.203,36.621
1678793481.911,49.316,20.508,43.945,-72.754,16.602
1678793481.915,18.066,15.625,43.945,-63.477,-24.414
1678793481.919,14.648,0.977,28.809,85.449,5.859
1678793481.923,41.992,-8.301,18.555,143.555,42.480
1678793481.927,46.387,-3.906,30.762,42.480,2.441
1678793481.931,38.086,5.859,48.828,-75.195,-7.324
1678793481.935,-4.395,4.395,44.434,-77.637,6.836
1678793481.938,-17.090,-3.418,29.785,55.664,6.836
1678793481.942,25.879,-6.348,21.973,153.809,30.762
1678793481.946,72.754,-5.859,29.785,80.566,2.441
1678793481.950,65.430,7.812,39.551,-60.547,-38.574
1678793481.954,-4.395,15.625,45.410,-89.355,15.137
1678793481.958,-14.648,4.395,40.039,23.438,53.711
1678793481.962,30.762,0.488,27.344,153.320,70.312
1678793481.966,87.402,5.859,36.621,105.957,43.945
1678793481.970,56.641,6.348,44.922,-52.734,-10.742
1678793481.974,0.488,10.254,49.805,-90.332,47.852
1678793481.978,12.207,6.348,43.945,24.414,66.406
1678793481.981,38.574,-4.395,24.902,153.809,2.930
1678793481.985,28.320,-5.371,33.203,122.559,21.973
1678793481.989,16.113,7.324,49.805,-43.945,101.562
1678793481.993,30.762,23.926,58.594,-86.426,94.238
1678793481.997,9.766,18.066,57.129,32.715,67.383
1678793482.001,27.832,7.812,38.086,138.184,77.637
1678793482.005,49.316,9.277,33.203,134.277,24.414
1678793482.009,40.527,14.648,56.152,17.578,-36.621
1678793482.013,11.230,20.508,54.199,-76.660,15.625
1678793482.017,-8.789,12.207,41.504,-11.230,73.730
1678793482.021,30.273,1.953,32.227,127.930,66.895
1678793482.024,36.133,-2.441,24.414,149.414,93.262
1678793482.028,50.781,3.906,38.574,3.906,57.129
1678793482.032,24.414,12.207,42.480,-106.934,37.109
1678793482.036,-15.625,7.812,39.062,-35.156,30.273
1678793482.040,4.395,-1.465,35.156,117.676,39.062
1678793482.044,46.875,-8.301,23.926,151.855,68.848
1678793482.048,48.828,-6.348,30.762,24.414,46.387
1678793482.052,-6.348,-0.977,58.105,-58.105,23.926
1678793482.056,-17.090,-0.977,57.617,-29.297,0.488
1678793482.060,-3.418,-9.277,36.133,74.707,24.902
1678793482.064,-3.906,-18.066,34.668,153.320,15.137
1678793482.067,20.508,-14.648,46.875,53.711,20.508
1678793482.071,6.348,-3.418,59.570,-96.680,63.965
1678793482.075,-4.395,-4.395,59.570,-85.938,23.926
1678793482.079,25.879,-16.602,44.922,92.285,-4.883
1678793482.083,21.973,-21.973,37.598,172.852,-23.438
1678793482.087,21.973,-12.695,47.363,44.434,-3.906
1678793482.091,3.418,-4.395,62.500,-89.355,34.668
1678793482.095,-29.785,-1.953,69.824,-73.242,5.859
1678793482.099,12.695,-9.277,65.918,89.844,69.336
1678793482.103,45.410,-16.602,44.922,163.086,79.590
1678793482.106,15.137,-10.254,36.621,83.984,115.234
1678793482.110,1.953,3.418,52.734,-51.270,117.188
1678793482.114,-4.395,6.836,62.988,-81.055,59.570
1678793482.118,-2.930,-2.441,58.105,41.504,32.715
1678793482.122,27.344,-8.301,42.969,148.926,26.367
1678793482.126,53.223,-4.883,41.992,83.008,41.504
1678793482.130,41.992,2.930,59.570,-46.387,-32.227
1678793482.134,6.348,5.859,66.895,-102.051,0.977
1678793482.138,13.672,5.371,52.246,15.137,38.086
1678793482.142,59.570,0.000,40.039,161.621,3.906
1678793482.146,63.477,-7.812,45.898,100.586,55.664
1678793482.149,24.902,-0.977,57.129,-40.039,62.012
1678793482.153,4.883,-0.488,62.500,-98.145,55.176
1678793482.157,-34.180,-8.301,50.293,-17.578,12.695
1678793482.161,-24.902,-12.695,38.574,120.117,3.418
1678793482.165,34.180,-16.602,39.551,130.371,42.480
1678793482.169,34.668,-9.766,48.340,-12.207,40.039
1678793482.173,3.906,7.324,61.035,-106.934,75.195
1678793482.177,12.207,7.324,57.617,-6.348,13.184
1678793482.181,15.137,-8.301,41.016,134.277,-31.250
1678793482.185,33.203,-14.160,37.598,125.000,6.836
1678793482.189,47.852,-6.348,56.152,25.879,-6.836
1678793482.192,19.531,0.000,66.406,-79.590,48.828
1678793482.196,0.977,-1.465,59.082,-66.895,19.043
1678793482.200,5.371,2.441,51.758,95.215,15.625
1678793482.204,51.270,2.441,47.852,162.109,85.938
1678793482.208,67.383,0.488,63.477,48.340,-8.301
1678793482.212,25.391,6.836,79.102,-72.266,-19.531
1678793482.216,-3.418,12.207,70.801,-41.016,49.805
1678793482.220,-3.418,0.977,54.688,87.402,45.898
1678793482.224,39.062,-7.812,47.363,149.902,57.129
1678793482.228,58.594,3.418,54.199,65.918,72.754
1678793482.231,65.918,16.113,72.266,-67.871,-4.883
1678793482.235,22.949,15.625,68.848,-65.430,18.555
1678793482.239,-11.230,5.371,47.363,68.359,74.219
1678793482.243,40.039,-0.488,41.016,143.066,78.125
1678793482.247,56.641,4.395,49.805,94.727,39.062
1678793482.251,17.578,16.602,63.477,-51.758,-0.488
1678793482.255,10.254,20.508,62.988,-103.027,-27.832
1678793482.259,25.879,6.836,52.734,74.219,17.578
1678793482.263,32.227,-9.766,40.527,164.551,50.781
1678793482.267,63.965,-5.859,42.969,66.895,50.293
1678793482.271,25.391,2.441,62.012,-32.715,18.066
1678793482.274,-16.113,5.859,62.012,-82.031,-0.488
1678793482.278,15.625,4.883,54.688,13.184,41.016
1678793482.282,30.273,-12.695,40.039,156.738,78.125
1678793482.286,68.359,-16.113,27.344,119.629,69.336
1678793482.290,77.148,-7.324,47.852,-47.363,30.762
1678793482.294,12.695,-5.859,60.059,-109.375,5.371
1678793482.298,-13.672,-12.207,40.527,10.742,-12.207
1678793482.302,19.043,-15.137,31.738,152.832,-0.977
1678793482.306,27.832,-14.160,33.691,112.305,65.430
1678793482.310,26.855,-8.301,40.527,-31.250,56.641
1678793482.314,30.273,-3.418,49.316,-106.934,21.973
1678793482.317,6.348,-8.789,46.387,-28.809,5.859
1678793482.321,30.762,-15.137,29.785,119.629,44.922
1678793482.325,46.387,-17.578,24.902,124.512,109.863
1678793482.329,20.508,-13.672,37.109,-27.832,95.215
1678793482.333,15.137,-5.371,51.270,-116.699,70.801
1678793482.337,20.508,-1.953,47.852,-17.578,51.270
1678793482.341,20.020,-6.836,27.832,128.906,14.160
1678793482.345,54.199,-11.719,24.902,143.066,-36.621
1678793482.349,88.379,2.441,37.109,6.836,10.742
1678793482.353,29.785,15.137,50.781,-107.910,46.875
1678793482.356,-25.391,16.602,54.688,-41.504,14.648
1678793482.360,-10.742,5.371,38.574,92.285,-11.230
1678793482.364,29.785,-3.418,21.973,132.324,-4.883
1678793482.368,69.336,3.906,38.086,59.570,48.340
1678793482.372,44.434,9.277,56.152,-75.195,19.531
1678793482.376,19.531,5.859,49.316,-61.523,12.207
1678793482.380,21.484,-7.324,36.621,90.332,23.926
1678793482.384,28.809,-12.695,26.367,134.277,35.645
1678793482.388,49.805,-2.441,35.645,42.969,68.359
1678793482.392,46.387,10.742,53.223,-73.242,44.434
1678793482.396,24.414,14.648,58.105,-73.242,52.734
1678793482.399,27.344,1.465,43.457,54.199,22.461
1678793482.403,55.176,-1.465,27.344,155.273,-8.301
1678793482.407,69.824,3.418,35.156,97.656,37.109
1678793482.411,41.992,7.324,59.570,-34.668,26.855
1678793482.415,-12.207,19.043,62.988,-81.055,37.598
1678793482.419,-23.926,16.602,43.457,33.203,58.594
1678793482.423,29.297,0.977,31.250,142.578,35.645
1678793482.427,66.895,0.977,36.621,100.098,20.996
1678793482.431,63.965,6.836,54.199,-30.273,11.719
1678793482.435,8.789,5.371,56.641,-84.473,7.812
1678793482.438,-33.691,4.883,44.922,36.621,-0.488
1678793482.442,19.531,1.465,37.109,159.180,25.391
1678793482.446,60.547,0.977,35.645,111.328,69.824
1678793482.450,15.137,8.789,44.434,-23.438,42.969
1678793482.454,1.953,9.766,56.641,-87.402,26.367
1678793482.458,32.715,6.836,51.270,11.719,29.785
1678793482.462,29.785,-2.441,33.691,144.531,12.207
1678793482.466,44.434,-3.906,30.762,129.883,37.598
1678793482.470,42.969,5.859,50.781,5.859,84.473
1678793482.474,-0.977,14.648,64.453,-82.520,44.922
1678793482.478,-3.906,12.207,61.523,-14.648,-12.207
1678793482.481,11.719,-1.953,43.945,126.465,21.973
1678793482.485,49.316,-2.441,32.227,160.645,84.473
1678793482.489,63.965,3.418,49.805,40.527,50.293
1678793482.493,20.996,7.324,63.477,-87.891,62.012
1678793482.497,-10.254,-3.418,46.387,-60.547,83.008
1678793482.501,-22.461,-14.160,37.598,96.191,22.461
1678793482.505,16.602,-11.719,37.109,161.133,23.438
1678793482.509,38.086,0.977,40.527,31.738,33.203
1678793482.513,27.832,13.184,59.570,-90.332,60.059
1678793482.517,6.348,11.719,58.594,-63.477,51.270
1678793482.520,-1.465,7.812,42.480,82.031,42.969
1678793482.524,30.273,-1.465,39.062,171.875,97.168
1678793482.528,50.781,-1.465,47.363,66.406,24.414
1678793482.532,29.297,7.812,57.617,-88.379,12.695
1678793482.536,35.645,11.719,61.035,-47.363,55.664
1678793482.540,39.551,-2.441,48.828,97.656,-1.953
1678793482.544,29.785,-19.043,35.645,144.043,-23.926
1678793482.548,68.848,-4.395,45.410,65.430,26.367
1678793482.552,51.270,16.602,49.805,-61.035,11.230
1678793482.556,-10.742,15.625,39.062,-69.336,1.465
1678793482.560,-3.906,10.254,34.668,66.406,39.062
1678793482.563,18.555,1.465,30.273,159.180,40.039
1678793482.567,60.547,6.836,38.574,105.957,20.996
1678793482.571,68.848,17.578,51.270,-23.926,-4.395
1678793482.575,47.852,21.484,58.105,-72.754,20.020
1678793482.579,42.969,10.742,50.781,45.410,10.254
1678793482.583,40.039,6.836,36.621,165.039,4.395
1678793482.587,58.594,8.301,32.715,108.887,21.484
1678793482.591,59.570,11.230,50.781,-21.484,33.203
1678793482.595,45.410,16.602,53.223,-92.773,-0.488
1678793482.599,26.367,2.441,33.203,-17.090,-6.836
1678793482.602,26.855,-5.859,29.297,114.258,7.324
1678793482.606,36.133,-2.441,31.250,122.070,-31.738
1678793482.610,50.781,4.395,46.387,8.789,-41.992
1678793482.614,14.160,10.254,61.523,-85.449,-2.441
1678793482.618,1.953,5.859,50.293,6.836,9.766
1678793482.622,23.438,-6.836,31.738,153.809,85.449
1678793482.626,31.250,-9.277,28.320,140.137,79.590
1678793482.630,38.574,6.348,44.922,2.930,8.301
1678793482.634,43.457,10.742,59.570,-92.285,26.855
1678793482.638,23.438,0.488,58.594,-6.836,22.461
1678793482.641,16.113,-11.719,37.109,139.648,43.945
1678793482.645,41.504,-8.301,20.508,141.602,41.016
1678793482.649,37.598,2.930,35.156,7.812,39.551
1678793482.653,33.691,7.812,51.758,-89.844,11.230
1678793482.657,29.785,8.301,54.688,-46.875,-34.668
1678793482.661,8.789,-4.883,45.898,93.262,22.461
1678793482.665,35.645,-7.812,38.086,167.969,85.938
1678793482.669,60.547,7.324,43.457,71.777,41.992
1678793482.673,28.809,21.484,57.129,-81.055,56.152
1678793482.677,-6.836,20.996,58.105,-74.219,123.535
1678793482.681,6.836,12.207,46.387,78.613,103.516
1678793482.684,71.289,4.395,43.945,160.645,30.762
1678793482.688,57.129,4.883,41.992,71.289,11.719
1678793482.692,3.906,7.812,50.293,-69.824,26.855
1678793482.696,9.277,10.254,57.129,-60.547,58.105
1678793482.700,25.391,6.836,51.270,77.148,41.992
1678793482.704,41.504,-10.742,39.551,139.160,28.809
1678793482.708,33.691,-16.602,32.227,59.082,55.664
1678793482.712,18.555,-5.371,46.387,-74.707,31.250
1678793482.716,4.395,-2.441,52.734,-95.215,19.531
1678793482.720,2.441,-9.766,38.086,24.902,47.363
1678793482.723,38.574,-20.020,24.902,142.578,29.785
1678793482.727,65.430,-23.438,30.762,114.746,3.906
1678793482.731,16.602,-9.766,36.133,-54.199,66.406
1678793482.735,-13.184,0.488,32.715,-110.840,75.684
1678793482.739,18.066,-3.906,32.227,-0.488,38.086
1678793482.743,-0.977,-13.672,29.785,113.770,54.199
1678793482.747,6.836,-19.043,26.367,117.188,78.613
1678793482.751,45.898,-10.742,36.133,-28.320,68.848
1678793482.755,11.719,-3.418,50.781,-139.648,76.660
1678793482.759,-32.227,-15.625,44.922,-53.223,52.246
1678793482.762,-23.438,-31.250,36.133,111.816,23.438
1678793482.766,6.348,-26.855,34.668,115.234,27.344
1678793482.770,42.969,-13.672,45.410,-33.203,1.465
1678793482.774,11.719,-3.906,62.988,-111.816,10.742
1678793482.778,-30.273,-0.488,49.316,-44.922,-5.859
1678793482.782,1.953,-16.602,28.809,98.633,30.273
1678793482.786,35.645,-24.902,31.250,152.344,116.699
1678793482.790,40.527,-11.230,47.363,17.090,67.871
1678793482.794,25.879,1.953,60.547,-111.816,-30.273
1678793482.798,-10.254,-4.883,52.734,-50.781,33.691
1678793482.802,-12.695,-9.277,38.574,95.703,60.059
1678793482.805,34.180,-12.695,39.551,121.582,-11.230
1678793482.809,49.805,-8.301,54.688,26.367,-43.945
1678793482.813,14.648,1.465,66.895,-95.215,-51.270
1678793482.817,8.301,2.930,63.477,-70.801,-21.973
1678793482.821,32.227,-1.465,40.527,74.707,27.832
1678793482.825,32.715,-8.301,32.715,139.160,32.227
1678793482.829,47.363,-2.441,46.387,54.688,20.020
1678793482.833,43.945,11.719,62.988,-79.590,67.871
1678793482.837,0.000,14.648,64.453,-79.590,73.730
1678793482.841,-24.414,-1.465,55.664,53.711,35.645
1678793482.845,2.930,-15.137,50.293,136.719,58.105
1678793482.848,35.645,-10.254,51.758,68.848,28.320
1678793482.852,40.039,13.672,65.918,-61.035,-21.973
1678793482.856,30.273,16.602,65.918,-101.562,0.488
1678793482.860,45.898,-1.465,54.199,27.344,61.523
1678793482.864,57.617,-14.648,44.922,160.645,27.344
1678793482.868,39.551,-12.207,44.434,102.539,28.320
1678793482.872,0.977,11.719,62.988,-48.340,70.312
1678793482.876,6.348,11.230,74.219,-95.703,29.785
1678793482.880,44.922,-4.883,60.059,6.348,74.707
1678793482.884,33.203,-4.883,41.992,148.438,67.871
1678793482.887,41.992,-1.953,44.434,105.957,25.391
1678793482.891,31.738,6.836,54.199,-58.105,58.594
1678793482.895,12.695,11.230,62.012,-97.656,89.844
1678793482.899,15.625,2.930,56.152,13.672,96.191
1678793482.903,52.734,1.465,37.598,140.137,71.289
1678793482.907,85.449,4.883,48.340,141.602,22.461
